1061818,极品双人粗粮面,22.0,10618
1061901,黑米凉皮,8.0,10619
1061902,凉皮,7.0,10619
1061903,牛筋面,7.0,10619
1061904,小米绿豆凉皮,7.0,10619
1061905,麻辣鸡肉拌饭,12.0,10619
1061906,沙拉鸡肉拌饭,11.0,10619
1061907,原味鸡肉拌饭,12.0,10619
1061908,草莓沙拉鸡肉拌饭,11.0,10619
1062001,素过桥米线（面）,8.0,10620
1062002,火腿过桥米线（面）,9.0,10620
1062003,鱼豆腐过桥米线（面）,9.0,10620
1062004,菠菜丸过桥米线（面）,9.0,10620
1062005,蟹棒过桥米线（面）,9.0,10620
1062006,桂花肠过桥米线（面）,9.0,10620
1062007,香菇脆过桥米线（面）,10.0,10620
1062008,章鱼丸过桥米线（面）,10.0,10620
1062009,墨鱼丸过桥米线（面）,10.0,10620
1062010,牛羊肉过桥米线（面）,12.0,10620
1062101,砂锅豆腐面,8.0,10621
1062102,砂锅火腿面,8.0,10621
1062103,砂锅鱼豆腐面,8.0,10621
1062104,砂锅菠菜丸面,8.0,10621
1062105,砂锅蟹棒面,8.0,10621
1062106,砂锅桂花肠面,8.0,10621
1062107,砂锅香菇脆面,9.0,10621
1062108,砂锅章鱼丸面,9.0,10621
1062109,砂锅墨鱼丸面,9.0,10621
1062110,砂锅牛羊肉面,10.0,10621
1062111,砂锅鱼虾丸面,8.0,10621
1062201,西红柿鸡蛋刀削面,7.0,10622
1062202,香菇鸡丁刀削面,7.0,10622
1062203,炸酱肉丝刀削面,7.0,10622
1062204,牛肉油泼刀削面,8.0,10622
1062205,小盘鸡刀削面,10.0,10622
1062206,麻辣担担面,8.0,10622
1062207,酸菜担担面,9.0,10622
1062208,豌豆担担面,9.0,10622
1062209,牛肉担担面,10.0,10622
1062210,肉沫担担面,10.0,10622
1062211,山西凉面,7.0,10622
1062212,鸡丝凉面,8.0,10622
1062213,火腿凉面,8.0,10622
1062214,牛肉凉面,9.0,10622
1062301,鸡蛋炒饼（大份加3元）,5.0,10623
1062302,鸡蛋炒面（大份加3元）,5.0,10623
1062401,三鲜水饺（20个）,10.0,10624
1062402,猪肉白菜（20个）,10.0,10624
1062403,猪肉大葱（20个）,10.0,10624
1062404,猪肉茴香（20个）,10.0,10624
1062501,鲜肉小笼包,6.0,10625
1062502,素包子,6.0,10625
1062503,鲜肉蒸饺,7.0,10625
1062504,南方烧麦,7.0,10625
1062505,馄饨,4.0,10625
1062506,紫米粥,2.0,10625
1062507,紫菜鸡蛋汤,3.0,10625
1062508,鲜肉水饺,10.0,10625
